,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50
2025-01-01 02:30:00,1.1270384337150237,1.1192900276363171,0.9357408448713552,1.0540560152891698,1.0026857003464291,0.9806958114701672,1.431930584677361,0.9448960091395056,1.3859549013767112,1.1042788149418905,1.0894637068920112,0.9176208286908984,0.8697897898812478,1.1547007657938646,1.0015847349761844,1.0650642395205705,0.8390210711604845,1.0356704807194954,1.0196078102190465,1.0375213229606757,1.0592456838234614,1.0747647200393649,0.9358493682179816,1.1057285842681062,0.8657021734627075,1.037630545177298,0.8455328689291626,0.9589869303657316,0.9490597174859358,0.9411169567298262,0.9420456663030954,1.1116169934212763,1.0129439304161063,0.9884381433983516,1.039589359279698,1.0059925856228662,1.0062620992518851,1.062315484054349,1.0274814888092154,1.0891586035844705,1.0854924724706017,0.9213739446573528,1.0928606959232914,0.9744535897552972,0.953688668100544,0.9474922698757128,0.9881069600718104,0.8440237113281577,0.9734831706285616,1.113946181086502
2025-01-01 02:45:00,1.138243844704861,1.0561839413881549,1.0347533078749611,0.9250053585177694,1.2162172696724334,0.9779451976719656,1.126949515146468,1.1719022732398918,1.3373021933219422,0.8675999032505495,1.0749492719063658,0.8830870186949864,0.998801833001028,1.0626260137994703,0.967246172789078,1.0679011600468324,0.9827207546329148,0.9867081258394674,0.860027698298808,0.9576721222957912,1.1803678684916232,1.183578038644383,1.058926876595064,1.143587036386782,0.9239401803865026,0.8890391459896428,1.161332787689035,1.0947107509169496,0.9741041653824778,0.829118312272749,1.12989220134082,1.1113282152064614,0.8896282442024597,0.9142212509188188,0.9675066115690116,0.8808455908973646,0.8917877394103797,0.9786292436637342,1.1720708468362997,0.9393448216998972,0.8150175535845436,1.07280703711001,0.9758650613825608,1.035429169962012,1.1344864708102866,0.8478403070215416,0.9418135007042224,1.1276891184182671,1.0497821803033436,0.9975057939060992
2025-01-01 03:00:00,1.0633072275118105,0.8214256618692524,1.1098244847029997,1.0287700595524385,1.0088476174001804,1.0080414804011062,0.7867579241515957,0.9924111215294346,1.0964602886968484,1.1217624864960676,0.9821290380194762,0.8204425869940328,1.1020005324551887,1.1435800894828458,1.023406323400927,0.9580969865743452,0.847097186503472,1.0766465440662736,1.119653440074173,0.9618558440802064,0.906835545089938,0.9500090477653336,0.922421926602324,1.1274767763106253,1.137336014152271,1.0484150148138558,0.9904454777037752,0.98214589780244,0.8898307789643989,1.0710281324714723,0.8329687267390574,1.1003556824540743,0.8619808571184848,0.8389165425782688,1.0261449887858396,1.0803396325795078,1.0602681778828624,0.9726754772441522,1.1088790644097937,1.0468246164805748,1.2525666609397126,1.0715170716248203,1.1307572764841476,1.1265039216112287,1.019196765971302,1.0535351667734951,1.083618342285069,1.0565024123292566,1.2057467868519045,0.91204777420265
2025-01-01 03:15:00,0.9871540843646064,1.0989113135166133,1.0808633505834913,0.998321907241246,1.0992991888983512,0.896803789633984,1.138374597253861,0.9806645867026942,0.9966638475571692,0.9444006996583496,0.9498069611928058,1.1329162665396983,0.9820123006720266,0.9688056894561842,1.1455755835377608,0.8541872913037033,0.8451162766153639,1.0936234934444635,1.02638691342777,1.0440765419180356,1.07842417062416,1.197467831791876,0.9660073432425792,0.7232783991436125,0.8364932167253903,0.9168856751364998,1.003478495996357,1.15244473645728,0.979223953554311,1.052780816956019,1.2783159919347828,0.9811733500224324,1.1451618890243898,0.9557351138795092,0.9245642213554724,1.1005947341881344,1.2101860884784457,1.077776670680452,0.9559805628475772,0.9365889869578424,0.9383514973197434,1.0430053534704689,0.952875086759302,1.1573627331878804,1.1489590068754525,0.8862024871879391,1.178446488915261,0.9135644869457644,0.9110541008973692,1.1777430197817258
2025-01-01 03:30:00,1.0246001350282812,1.0501717995159303,0.8950484439315453,0.9106516386789782,1.142522565598266,0.9355980610822026,0.8588319023484343,1.0804320572620356,1.0585991640942465,0.9918535221543128,0.9758576720376976,1.0454284313370288,1.0389544697461277,0.8520245555159253,0.9980963709119028,1.1073117738630676,0.9606792950420696,0.8934404389599941,0.7131451205687296,1.1991929746248349,0.9942125762014976,1.0655232838173174,1.1031463482197224,1.0858277180403877,1.1065736935679475,0.9104470769712958,1.0062564949462216,1.0125523978228943,0.9883693940853868,0.9928774038994956,1.0009785461141332,1.0561751192784448,1.0188599241776692,0.910129358937494,1.0187166344272365,1.0912958257516816,1.0620165163504969,0.9525197691543628,0.8942433709043872,1.026872725192444,0.9833682868046032,1.0231060424518468,1.0422495500256734,1.0158995339718335,0.9539213316188502,1.140123180977252,1.0863694685593392,0.9399288465920336,0.9921835698454696,1.0605363689746732
2025-01-01 03:45:00,1.007131657975296,1.284654086483734,1.184429732656003,0.9366456516105008,1.096429564080041,0.8929639884040379,0.9940640845655024,1.1533435831416177,0.9940055675452538,1.0407209950089802,0.9177471043393344,1.0052444681990236,1.0386943049464603,1.1504220751273546,0.9696191421359754,0.7949304123771354,0.8740091032793521,1.0714789127641535,1.018853781448389,1.0313918421861692,0.888967783901353,1.0063091670118536,1.0425971922295856,0.9421579958577622,1.1167286464730708,1.0782627115535104,0.9907978936423552,0.9132483369524912,0.955644067005816,1.0857522822413996,0.970142570574504,0.9536959888175393,0.9943679686729592,0.8680902439990308,1.2637620582926634,0.94166469812924,0.9786295651860324,1.04828857260941,0.8697914350964792,0.9835020199738754,0.8192851623742923,0.7935764484234668,0.9529792368347808,1.1465696180487437,0.933242285136419,1.0025663289779745,1.0134987483293587,0.9832671425304884,0.8330084503142262,1.0546062331270163
2025-01-01 04:00:00,1.046601542420445,0.8659820573082874,0.8817066972904217,1.0942577807440677,1.0222601440332766,0.8957436588319324,0.9625742692656684,1.1358665863831057,1.0665685565188656,1.0351219557415177,1.1259829971321984,1.0573615646336536,0.9668338173960253,1.1191312445565045,0.835444845385892,1.1576025987418384,1.06143000055299,0.9522189274393054,0.9791299514520828,0.9801171157772464,1.053125659467672,1.142674649390175,1.0976739603025625,0.9432733263253988,1.0833372371837915,1.001892060926149,0.9328122356527542,0.9728099997114305,1.069564814593008,1.1085029169662084,1.0867837584680935,1.0541689641653955,1.0307626546898083,0.9466311452041584,1.1149933650006538,1.0643955621797756,1.1832072548704224,1.0278182168976415,0.9297107041141438,0.950373946816799,0.9744549759467964,0.9313766768403,0.8268487420183278,1.0887924048238176,1.0213893035083492,0.9666432206445036,1.2169793740021395,1.0994740721305958,0.994760151996444,1.100430924507939
2025-01-01 04:15:00,0.8997707500368244,1.0876247404538149,1.1670620730180985,0.8933702487894915,0.9481364413354764,0.982938565161031,1.1807639643806918,1.1431124464628912,1.2567820453631129,1.0824605499407156,1.0003429082180633,1.0171248356171827,0.9830700819470604,0.9478112413179088,1.1206587416379603,1.071292942962575,1.015628959569307,1.0255452707783557,1.0929859160081894,1.003203908240958,0.88027861906428,1.1306513308238764,1.0267923878841905,1.0739718900146855,1.0709719708344785,1.1107714866596456,1.1025675078453248,0.955654579408525,0.923088408054269,1.1933802389081394,1.0531497542231456,1.2289422500983882,1.2254474756707605,0.977238055427913,1.0098179059482646,0.9168672485177392,0.7334971256657903,1.0117955104838368,1.1221712964681396,1.0498809379111087,1.034073868414412,0.8894927996916966,1.0079155946232894,1.1074613632298886,1.211042678575795,0.9427970513295773,0.9099327827634376,1.0555679604016257,0.9834490045050386,1.1860186550871
2025-01-01 04:30:00,1.0413569812122403,1.1535405369094678,1.10463476091629,1.0040982881485834,0.9801389890714172,1.1530125163771878,0.999932376689433,0.907445852776116,0.9066158407816696,1.1152689708937336,1.2209942227337087,1.0760626459999258,0.9480066621346104,1.0733952662131363,1.0040167666161754,0.9669807005943164,1.1117838176411523,1.0230763314224562,1.043487628438161,1.0393713006770908,0.9371634734707974,1.059343054842628,0.993170614096436,0.9240134475698384,1.082555157134145,0.9108041022799508,1.1279647219033615,1.002878221652858,1.2391684655119266,0.985073770072224,0.9505343903862536,1.131942061734778,1.0583799160902592,1.0505102324925613,1.148239230854459,1.0441907925987697,1.105910540979511,1.1444451153266528,1.1024173050761494,1.1963807320017668,1.0039459506276234,0.9882304315849476,1.021322177809729,1.0326619469965046,1.0140001251021808,1.071346919165466,0.897179854976215,0.971752052253306,1.067764865932724,1.0469645956571887
2025-01-01 04:45:00,0.9829683544695182,1.0381924900592827,0.8936259504342436,1.0751021674749393,0.878519778874925,0.9956196230205084,0.9514321493654122,1.0855449508820951,1.032004504583072,0.8437590355585287,1.0013057977959097,0.9438177073976036,1.0142141867676129,0.8050755952268333,1.1120599337051074,1.0542624994220229,0.8657548111672912,1.0568233897348251,0.9813731043162898,0.9997435051090184,1.0948509197499448,0.9228494410614528,0.9281374730303246,0.9702641090513416,1.1050624172091088,0.8873394257412365,1.1132305695394678,0.9160865938468832,0.9801961028249192,1.0454202087514617,0.8463078912066797,0.994069822685278,1.0292119858035322,1.0255974331001156,1.0979594670933834,1.1181350706119852,1.229805757359155,0.860471374402837,0.902770162493425,1.0656450455204862,1.0877898091488964,0.9869237485534312,0.9808053740574276,1.0535433949469577,0.8960992323148931,0.9224822019030978,1.307744372324858,1.1014566454251362,1.0547301073813788,1.0205950694982364
2025-01-01 05:00:00,0.9634368303640568,1.1429556595827668,1.1298229206126698,0.9768980055222812,1.1452620038441617,1.0045553529048388,1.1039018483751102,1.1191373247506784,1.0334489314001372,1.1468436940527564,0.9910649702181336,1.1375660275750878,1.0575686048650548,1.1766260703760865,1.0576296697275382,1.0416131912849689,1.0976517281652023,1.0879935502495888,1.1027929782337635,0.8164150315262966,1.103363497091988,1.1072700979841483,1.077238482430804,1.051959079275971,0.935021749578904,1.0159365213996712,1.0452425241822665,1.0514167624946296,1.023134540285997,1.1432888762924889,1.2041496731352686,0.9353770880247816,1.0277151407028249,0.9461169968560352,1.146233441526248,0.8747343117493269,1.2282999191177484,0.8808989469451617,1.0532746173067904,0.8886482979849082,0.9316682212544098,0.9943536452243268,1.0334901703798558,1.1290051145043232,0.9932653847931496,0.9618847272905616,1.1555369739810568,0.8630062457780936,0.8454030693425667,1.105845206676758
2025-01-01 05:15:00,0.813443581360346,1.0492555928986806,1.0546473992983627,1.082143200131814,0.8891678037066746,0.886474479907522,1.1452765880970763,0.9663967783517908,0.9514543224100906,0.8469465431298993,1.0803556019166851,0.8535334767960439,0.9972608351368104,0.958472481647139,1.13195460903669,0.9877214723888088,1.2729492307740702,0.9737088689402054,1.098580205174058,0.9062197737556508,1.0416922920903469,1.0937596018815132,1.148437627927916,1.000267050924061,1.0411869148620274,0.8914210530188384,1.0032883698089343,1.046531245826403,1.0933667206015734,0.9955097934827142,1.2276775673418985,0.8904310073235149,1.1133424009812514,0.896579060677743,1.2082130339214594,0.9296717916105408,1.1875217131485123,0.9760492171699012,1.1556101220543329,1.075121873525234,0.9484451218221924,1.0743186949624282,1.0113817305211994,1.1170118810917544,1.1703216366540663,1.062748123465567,1.278075532720934,1.010536668706241,0.9096300304158194,0.9300160204334108
2025-01-01 05:30:00,0.9129211318696822,1.0065313624971106,1.101323567416745,0.9221068024397144,0.9874948266469,1.0734843195351318,1.150162932932805,0.9017755134537468,1.1125265657421908,1.1084855968272354,1.1337904309407505,0.8792338293124825,1.003941121924683,1.0242425020071335,0.9994173977074944,1.018638132270046,1.0540979271182205,1.0128616929950167,1.0681113354718337,1.0484692194593008,0.9545204498190676,1.0257978951182924,0.9387637259049852,0.9379213824081764,1.0574318507477238,0.8573526683724471,1.1401586136271924,1.0632392666336543,1.0626173341688785,0.9547899699065864,0.9285290449770602,0.9257563605676116,1.0121192599580726,0.8919457612540349,1.029700473571427,0.9455690364889666,1.0521497781395688,1.086790177349236,1.045069554679803,1.101179408144534,1.066703103332488,1.2187395372673226,0.9715483360207968,0.881290805746632,1.182370629030916,0.9776744201010278,1.1142405463604652,1.0791295214779344,0.8932719607222022,0.9726958833713164
2025-01-01 05:45:00,1.0821920692362317,0.9146995999515452,0.8429595474385639,1.1851099161740088,0.9483831563247248,1.0263792878862128,1.0863895389648337,0.9144297083878338,1.1261626691510445,0.9215433858478342,1.1583975110412523,1.0111723017914458,0.996775264696472,1.0891206276389314,1.1476149861294018,1.0328236396082164,1.0258982380653192,1.00532842142593,0.914836712213502,1.10012602306052,1.0456474449236624,0.9965546782691188,1.1714432016821177,1.0208513970662323,1.169316295295776,0.9761087846210992,0.955832303903298,0.910400328453108,0.933493157108384,1.1574004623910277,1.0571013726669252,1.0156464882989509,1.0108095573739424,0.9178344900642283,1.0670758952708543,0.9982793330412816,0.9030244634279,1.0710538713471869,1.121556851650488,1.1159158912352003,0.9462284209777332,1.0169341791451656,0.961847361774804,0.8989864006992713,0.9513279957177428,0.9787570535041866,1.1455903298005703,1.1749240848738174,0.9292780572636684,1.072848213449045
2025-01-01 06:00:00,1.0198006035873974,1.029096509967902,1.0048452391070573,0.9902111324936308,1.1493178810623403,0.8358122886821325,0.937900344679758,1.0620774120829324,1.1095652535190113,0.8796223094751907,1.175412423239833,0.9125323840220436,1.125768553487749,0.8891187594382424,1.140614540223901,1.1209470574055107,1.1528229440103428,0.9929366783133972,1.176796151550961,1.006098402234101,0.99432119633406,1.0024969482941242,0.9910678279659384,1.0783002808399724,1.2476098349673166,1.0570108697315688,1.0857648372694086,0.9152962911144708,1.0146738223710494,1.1552917745248252,1.0765738975266907,0.8998589553073151,1.212852057645066,1.0575675571286651,1.2554141819289244,1.0323689962439655,1.0252648507138689,1.1280333786993852,1.204045405811789,1.1677822025846865,1.0549028649868082,0.9277562784691704,1.0906754819294655,0.9667856957548866,1.0017083685054813,1.228121881071702,1.0996579677523646,1.1280829133779042,0.9820593846652234,0.9970942314912652
2025-01-01 06:15:00,0.9425613245500696,0.9903212418106973,0.9243029334953884,0.9757604209894056,1.0820874024114586,0.9877252419446072,1.1644936298132007,1.0250779558251455,1.0559221425684784,1.026623784868741,1.241418717021928,1.1745644787635583,0.9929200521765834,1.075466473703072,1.000508640473558,1.0724806854259588,0.7696284533300308,1.1089006384283433,0.915635822548962,0.956202971493204,1.1416966385116212,1.036776420227412,1.0855513268096364,1.0301218890228736,1.147220490388176,0.9770008323627688,0.9079555356788018,1.0292992101905818,1.057515996197737,1.088151953543078,1.092690620504231,1.215572079795984,1.2637276619994815,1.0170713800999678,1.255669999289625,0.9607027141637232,1.0616720711045011,0.910370087993593,1.1184720881233388,1.17663576017812,0.9171051936422756,1.0366745571271527,0.9960856774329788,0.9453810501760832,1.0815970145596538,1.0102410553883996,1.0670684122114715,1.1180191049040524,1.1700295636822935,0.7892944831746556
2025-01-01 06:30:00,1.1534371037490876,0.938851532154402,0.8181703910871667,1.159935344056123,1.1390598251877844,1.0287820222795874,1.0649351543674872,1.0730754491160248,1.1488177669195854,0.9459002471441628,1.089339324315238,1.0928650601066925,1.165187983617042,0.8748170464534916,1.0462268029862622,1.0828415392085131,1.0856027841000953,1.0327655305157448,0.8287782628111466,1.0486819413636328,1.023059203466148,0.944388218352596,0.965194713139376,1.015375014405869,1.115867647982261,0.92716390715569,1.002334995207692,0.8817155901139901,1.0108467651259887,1.036513088067356,0.9763162134356552,1.013136006506684,1.2519308216445475,0.8345739803522545,1.2939122597519177,1.1970833060394406,1.076546158660859,1.1439737125824787,1.0349061076075257,1.148396869504471,1.0978967950853515,1.1392226606273266,1.1233530660816171,1.0788688112224112,1.1569588595509257,1.1904055157642814,1.1711300971440628,1.0139354103129694,0.8543555714683985,0.9635084145887224
2025-01-01 06:45:00,0.9197020908315228,1.189420108180641,0.9827498198392768,1.0519066323488953,1.033291375614306,0.9431189645959938,0.9447383963317716,1.1075357254304523,1.0874166457973906,1.0689299836595625,1.2731445258251106,1.009350408557285,1.0134531002175786,1.0519550518778462,0.9583677621211492,1.1928057216403474,0.9311485623042576,1.1027772336567614,0.777963407524334,1.1036086597426653,1.133991720141988,1.0985659289436935,0.9452508761085484,1.0358584508638278,1.233054153665878,0.922127764262158,0.9552772294998972,1.0289439448774131,0.9027464266028384,1.0081718370127943,1.0165645338433051,0.8435511923978731,1.1033441821575145,0.907642140690335,1.0031336937587552,1.2732182256538247,1.134871796345477,0.9712421604346856,1.138119713620107,1.2576570279551629,0.9866091070398162,0.9965962485887172,0.9602938710445358,1.1027111214988157,1.0031770965728062,1.080997336791919,1.144056128554458,0.9802207437009222,1.128179512499116,0.9960536243799932
2025-01-01 07:00:00,1.032561622560942,1.027897767712628,1.1776913482472255,0.9185269370346244,1.0702697275940098,0.9691147716173516,1.040041674498623,0.990498372308822,1.1815573498407368,1.1457391270759207,1.0313565096624322,0.9170540335630144,1.0732848103727557,0.9980294842283552,0.851694680185092,1.083141989368246,1.0402109666757828,1.096553830816354,1.183361626005695,0.829264145056924,1.0689100216644385,0.7776165671058524,1.0818658090012672,0.8653576580716664,1.0158027347523833,1.1036498119702272,1.0355762897393783,0.9919854616553664,1.0322407417176422,1.0215048074664828,0.9275594515114582,1.0732960762878443,1.1861889498163125,1.013270070541728,1.1894537504367813,1.085033986448079,1.0915010301655776,0.9813495181965426,1.0073083520709616,1.055226666540021,0.9737693216318593,0.9250641452525844,1.156328350087431,0.8623296342100721,1.1072506144145842,0.921711834940962,1.1167596930607842,0.9913099189162752,1.0053016025120909,1.152874312620208
2025-01-01 07:15:00,0.9726373624271376,0.9849374154321424,1.016303083221288,0.950915523795748,0.9656457250802042,1.0871661201021543,1.0766762003031007,1.1150117087475655,1.0381232903535509,1.1212608498622398,1.1530122843918196,1.0963195205892649,0.973231549982816,0.9038482626931597,1.2883812740841023,0.8750121946822177,0.6886600916033732,0.924064120307358,1.1190960982972271,1.0148954732129094,1.004308906448241,1.1001283069331074,1.046591667590894,1.1258021286734663,1.3147147548402915,0.9055375671174564,1.014472397143003,1.0046989370391273,0.9004643243219836,1.0914967440042294,0.7556231929269625,0.8817752652688795,1.150463102687323,0.801346466753481,1.1115541259506243,1.000144308430429,0.9164657934656132,1.1730052846028174,0.967244002229742,1.1107043557497038,0.9291828298036408,1.1892520247797005,1.1558731659681412,1.170589594641864,0.9328545122191364,1.049237919108484,1.151330969246595,1.0524100463790755,0.959182173921149,1.0441984422485568
